Regional Agency for Environment Protection - Friuli Venezia Giulia Region (ARPA FVG) 
www.arpa.fvg.it 
Regional Center for Environmental Modelling (CRMA) 
via Cairoli, 14 - 33057 Palmanova (UD) ITALY 
Created on 2008-02-25 10:04:25 by FVG_DEM_Reader.r on 05ACEVER3194 Windows x86 machine 
Proj: UTM ; Datum: Rome Monte Mario 1940 ; Essipsoid: International 1924   Grid: 329 x 283 points ; Step 0.01 km ; Origin: ( 399.325 , 5058.618 ) km 
km;km;m
east;north;elevation
400.395;5060.378;-9999
400.405;5060.378;-9999
400.415;5060.378;-9999
400.425;5060.378;-9999
400.435;5060.378;-9999
400.445;5060.378;-9999
400.455;5060.378;-9999
400.465;5060.378;-9999
400.475;5060.378;-9999
400.485;5060.378;-9999
400.495;5060.378;-9999
400.505;5060.378;-9999
400.515;5060.378;-9999
400.525;5060.378;-9999
400.535;5060.378;-9999
400.545;5060.378;-9999
400.555;5060.378;-9999
400.565;5060.378;-9999
400.575;5060.378;-9999
400.585;5060.378;-9999
400.595;5060.378;-9999
400.605;5060.378;-9999
400.615;5060.378;-9999
400.625;5060.378;-9999
400.635;5060.378;-9999
400.645;5060.378;-9999
400.655;5060.378;-9999
400.665;5060.378;-9999
400.675;5060.378;-9999
400.685;5060.378;-9999
400.695;5060.378;-9999
400.705;5060.378;-9999
400.715;5060.378;-9999
400.725;5060.378;-9999
400.735;5060.378;-9999
400.745;5060.378;-9999
400.755;5060.378;-9999
400.765;5060.378;-9999
400.775;5060.378;-9999
400.785;5060.378;-9999
400.795;5060.378;-9999
400.805;5060.378;-9999
400.815;5060.378;-9999
400.825;5060.378;-9999
400.835;5060.378;-9999
400.845;5060.378;-9999
400.855;5060.378;-9999
400.865;5060.378;-9999
400.875;5060.378;-9999
400.885;5060.378;-9999
400.895;5060.378;-9999
400.905;5060.378;-9999
400.915;5060.378;-9999
400.925;5060.378;-9999
400.935;5060.378;-9999
400.945;5060.378;-9999
400.955;5060.378;-9999
400.965;5060.378;-9999
400.975;5060.378;-9999
400.985;5060.378;-9999
400.995;5060.378;-9999
401.005;5060.378;-9999
401.015;5060.378;-9999
401.025;5060.378;-9999
401.035;5060.378;-9999
401.045;5060.378;-9999
401.055;5060.378;-9999
401.065;5060.378;-9999
401.075;5060.378;-9999
401.085;5060.378;-9999
401.095;5060.378;-9999
401.105;5060.378;-9999
401.115;5060.378;-9999
401.125;5060.378;-9999
401.135;5060.378;-9999
401.145;5060.378;-9999
401.155;5060.378;-9999
401.165;5060.378;-9999
401.175;5060.378;-9999
401.185;5060.378;-9999
401.195;5060.378;-9999
401.205;5060.378;-9999
401.215;5060.378;-9999
401.225;5060.378;-9999
401.235;5060.378;-9999
401.245;5060.378;-9999
401.255;5060.378;-9999
401.265;5060.378;-9999
401.275;5060.378;-9999
401.285;5060.378;-9999
401.295;5060.378;-9999
401.305;5060.378;-9999
401.315;5060.378;-9999
401.325;5060.378;-9999
401.335;5060.378;-9999
401.345;5060.378;-9999
401.355;5060.378;-9999
401.365;5060.378;-9999
401.375;5060.378;-9999
401.385;5060.378;-9999
401.395;5060.378;-9999
401.405;5060.378;-9999
401.415;5060.378;-9999
401.425;5060.378;-9999
401.435;5060.378;-9999
401.445;5060.378;-9999
401.455;5060.378;-9999
401.465;5060.378;-9999
401.475;5060.378;-9999
401.485;5060.378;-9999
401.495;5060.378;-9999
401.505;5060.378;-9999
401.515;5060.378;-9999
401.525;5060.378;-9999
401.535;5060.378;-9999
401.545;5060.378;-9999
401.555;5060.378;-9999
401.565;5060.378;-9999
401.575;5060.378;-9999
401.585;5060.378;-9999
401.595;5060.378;-9999
401.605;5060.378;-9999
401.615;5060.378;-9999
401.625;5060.378;-9999
401.635;5060.378;-9999
401.645;5060.378;-9999
401.655;5060.378;-9999
401.665;5060.378;-9999
401.675;5060.378;-9999
401.685;5060.378;-9999
401.695;5060.378;-9999
401.705;5060.378;-9999
401.715;5060.378;-9999
401.725;5060.378;-9999
401.735;5060.378;-9999
401.745;5060.378;-9999
401.755;5060.378;-9999
401.765;5060.378;-9999
401.775;5060.378;-9999
401.785;5060.378;-9999
401.795;5060.378;-9999
401.805;5060.378;-9999
401.815;5060.378;-9999
401.825;5060.378;-9999
401.835;5060.378;-9999
401.845;5060.378;-9999
401.855;5060.378;-9999
401.865;5060.378;-9999
401.875;5060.378;-9999
401.885;5060.378;-9999
401.895;5060.378;-9999
401.905;5060.378;-9999
401.915;5060.378;-9999
401.925;5060.378;-9999
401.935;5060.378;-9999
401.945;5060.378;-9999
401.955;5060.378;-9999
401.965;5060.378;-9999
401.975;5060.378;-9999
401.985;5060.378;-9999
401.995;5060.378;-9999
402.005;5060.378;-9999
402.015;5060.378;-9999
402.025;5060.378;-9999
402.035;5060.378;0.005374579
402.045;5060.378;1.775429
402.055;5060.378;3.042404
402.065;5060.378;3.607992
402.075;5060.378;3.651902
402.085;5060.378;4.465438
402.095;5060.378;7.881952
402.105;5060.378;13.46993
402.115;5060.378;18.07582
402.125;5060.378;23.4952
402.135;5060.378;30.15413
402.145;5060.378;35.87978
402.155;5060.378;41.39877
402.165;5060.378;44.93433
402.175;5060.378;47.74599
402.185;5060.378;52.71289
402.195;5060.378;62.12663
402.205;5060.378;67.70914
402.215;5060.378;71.72543
402.225;5060.378;74.17318
402.235;5060.378;75.33461
402.245;5060.378;76.30746
402.255;5060.378;77.66508
402.265;5060.378;79.35432
402.275;5060.378;83.18301
402.285;5060.378;89.34329
402.295;5060.378;97.48207
402.305;5060.378;100.6549
402.315;5060.378;103.0949
402.325;5060.378;103.1006
402.335;5060.378;105.1131
402.345;5060.378;106.5174
402.355;5060.378;107.0101
402.365;5060.378;107.6119
402.375;5060.378;109.6691
402.385;5060.378;116.1019
402.395;5060.378;120.518
402.405;5060.378;122.3954
402.415;5060.378;125.0156
402.425;5060.378;126.3767
402.435;5060.378;129.7871
402.445;5060.378;132.7459
402.455;5060.378;133.8419
402.465;5060.378;135.3195
402.475;5060.378;137.4267
402.485;5060.378;139.5858
402.495;5060.378;141.6974
402.505;5060.378;143.8163
402.515;5060.378;145.9591
402.525;5060.378;148.0433
402.535;5060.378;150.6053
402.545;5060.378;152.7256
402.555;5060.378;154.6859
402.565;5060.378;157.723
402.575;5060.378;160.9902
402.585;5060.378;163.8903
402.595;5060.378;166.3314
402.605;5060.378;168.6016
399.325;5060.388;-9999
399.335;5060.388;-9999
399.345;5060.388;-9999
399.355;5060.388;-9999
399.365;5060.388;-9999
399.375;5060.388;-9999
399.385;5060.388;-9999
399.395;5060.388;-9999
399.405;5060.388;-9999
399.415;5060.388;-9999
399.425;5060.388;-9999
399.435;5060.388;-9999
399.445;5060.388;-9999
399.455;5060.388;-9999
399.465;5060.388;-9999
399.475;5060.388;-9999
399.485;5060.388;-9999
399.495;5060.388;-9999
399.505;5060.388;-9999
399.515;5060.388;-9999
399.525;5060.388;-9999
399.535;5060.388;-9999
399.545;5060.388;-9999
399.555;5060.388;-9999
399.565;5060.388;-9999
399.575;5060.388;-9999
399.585;5060.388;-9999
399.595;5060.388;-9999
399.605;5060.388;-9999
399.615;5060.388;-9999
399.625;5060.388;-9999
399.635;5060.388;-9999
399.645;5060.388;-9999
399.655;5060.388;-9999
399.665;5060.388;-9999
399.675;5060.388;-9999
399.685;5060.388;-9999
399.695;5060.388;-9999
399.705;5060.388;-9999
399.715;5060.388;-9999
399.725;5060.388;-9999
399.735;5060.388;-9999
399.745;5060.388;-9999
399.755;5060.388;-9999
399.765;5060.388;-9999
399.775;5060.388;-9999
399.785;5060.388;-9999
399.795;5060.388;-9999
399.805;5060.388;-9999
399.815;5060.388;-9999
399.825;5060.388;-9999
399.835;5060.388;-9999
399.845;5060.388;-9999
399.855;5060.388;-9999
399.865;5060.388;-9999
399.875;5060.388;-9999
399.885;5060.388;-9999
399.895;5060.388;-9999
399.905;5060.388;-9999
399.915;5060.388;-9999
399.925;5060.388;-9999
399.935;5060.388;-9999
399.945;5060.388;-9999
399.955;5060.388;-9999
399.965;5060.388;-9999
399.975;5060.388;-9999
399.985;5060.388;-9999
399.995;5060.388;-9999
400.005;5060.388;-9999
400.015;5060.388;-9999
400.025;5060.388;-9999
400.035;5060.388;-9999
400.045;5060.388;-9999
400.055;5060.388;-9999
400.065;5060.388;-9999
400.075;5060.388;-9999
400.085;5060.388;-9999
400.095;5060.388;-9999
400.105;5060.388;-9999
400.115;5060.388;-9999
400.125;5060.388;-9999
400.135;5060.388;-9999
400.145;5060.388;-9999
400.155;5060.388;-9999
400.165;5060.388;-9999
400.175;5060.388;-9999
400.185;5060.388;-9999
400.195;5060.388;-9999
400.205;5060.388;-9999
400.215;5060.388;-9999
400.225;5060.388;-9999
400.235;5060.388;-9999
400.245;5060.388;-9999
400.255;5060.388;-9999
400.265;5060.388;-9999
400.275;5060.388;-9999
400.285;5060.388;-9999
400.295;5060.388;-9999
400.305;5060.388;-9999
400.315;5060.388;-9999
400.325;5060.388;-9999
400.335;5060.388;-9999
400.345;5060.388;-9999
400.355;5060.388;-9999
400.365;5060.388;-9999
400.375;5060.388;-9999
400.385;5060.388;-9999
400.395;5060.388;-9999
400.405;5060.388;-9999
400.415;5060.388;-9999
400.425;5060.388;-9999
400.435;5060.388;-9999
400.445;5060.388;-9999
400.455;5060.388;-9999
400.465;5060.388;-9999
400.475;5060.388;-9999
400.485;5060.388;-9999
400.495;5060.388;-9999
400.505;5060.388;-9999
400.515;5060.388;-9999
400.525;5060.388;-9999
400.535;5060.388;-9999
400.545;5060.388;-9999
400.555;5060.388;-9999
400.565;5060.388;-9999
400.575;5060.388;-9999
400.585;5060.388;-9999
400.595;5060.388;-9999
400.605;5060.388;-9999
400.615;5060.388;-9999
400.625;5060.388;-9999
400.635;5060.388;-9999
400.645;5060.388;-9999
400.655;5060.388;-9999
400.665;5060.388;-9999
400.675;5060.388;-9999
400.685;5060.388;-9999
400.695;5060.388;-9999
400.705;5060.388;-9999
400.715;5060.388;-9999
400.725;5060.388;-9999
400.735;5060.388;-9999
400.745;5060.388;-9999
400.755;5060.388;-9999
400.765;5060.388;-9999
400.775;5060.388;-9999
400.785;5060.388;-9999
400.795;5060.388;-9999
400.805;5060.388;-9999
400.815;5060.388;-9999
400.825;5060.388;-9999
400.835;5060.388;-9999
400.845;5060.388;-9999
400.855;5060.388;-9999
400.865;5060.388;-9999
400.875;5060.388;-9999
400.885;5060.388;-9999
400.895;5060.388;-9999
400.905;5060.388;-9999
400.915;5060.388;-9999
400.925;5060.388;-9999
400.935;5060.388;-9999
400.945;5060.388;-9999
400.955;5060.388;-9999
400.965;5060.388;-9999
400.975;5060.388;-9999
400.985;5060.388;-9999
400.995;5060.388;-9999
401.005;5060.388;-9999
401.015;5060.388;-9999
401.025;5060.388;-9999
401.035;5060.388;-9999
401.045;5060.388;-9999
401.055;5060.388;-9999
401.065;5060.388;-9999
401.075;5060.388;-9999
401.085;5060.388;-9999
401.095;5060.388;-9999
401.105;5060.388;-9999
401.115;5060.388;-9999
401.125;5060.388;-9999
401.135;5060.388;-9999
401.145;5060.388;-9999
401.155;5060.388;-9999
401.165;5060.388;-9999
401.175;5060.388;-9999
401.185;5060.388;-9999
401.195;5060.388;-9999
401.205;5060.388;-9999
401.215;5060.388;-9999
401.225;5060.388;-9999
401.235;5060.388;-9999
401.245;5060.388;-9999
401.255;5060.388;-9999
401.265;5060.388;-9999
401.275;5060.388;-9999
401.285;5060.388;-9999
401.295;5060.388;-9999
401.305;5060.388;-9999
401.315;5060.388;-9999
401.325;5060.388;-9999
401.335;5060.388;-9999
401.345;5060.388;-9999
401.355;5060.388;-9999
401.365;5060.388;-9999
401.375;5060.388;-9999
401.385;5060.388;-9999
401.395;5060.388;-9999
401.405;5060.388;-9999
401.415;5060.388;-9999
401.425;5060.388;-9999
401.435;5060.388;-9999
401.445;5060.388;-9999
401.455;5060.388;-9999
401.465;5060.388;-9999
401.475;5060.388;-9999
401.485;5060.388;-9999
401.495;5060.388;-9999
401.505;5060.388;-9999
401.515;5060.388;-9999
401.525;5060.388;-9999
401.535;5060.388;-9999
401.545;5060.388;-9999
401.555;5060.388;-9999
401.565;5060.388;-9999
401.575;5060.388;-9999
401.585;5060.388;-9999
401.595;5060.388;-9999
401.605;5060.388;-9999
401.615;5060.388;-9999
401.625;5060.388;-9999
401.635;5060.388;-9999
401.645;5060.388;-9999
401.655;5060.388;-9999
401.665;5060.388;-9999
401.675;5060.388;-9999
401.685;5060.388;-9999
401.695;5060.388;-9999
401.705;5060.388;-9999
401.715;5060.388;-9999
401.725;5060.388;-9999
401.735;5060.388;-9999
401.745;5060.388;-9999
401.755;5060.388;-9999
401.765;5060.388;-9999
401.775;5060.388;-9999
401.785;5060.388;-9999
401.795;5060.388;-9999
401.805;5060.388;-9999
401.815;5060.388;-9999
401.825;5060.388;-9999
401.835;5060.388;-9999
401.845;5060.388;-9999
401.855;5060.388;-9999
401.865;5060.388;-9999
401.875;5060.388;-9999
401.885;5060.388;-9999
401.895;5060.388;-9999
401.905;5060.388;-9999
401.915;5060.388;-9999
401.925;5060.388;-9999
401.935;5060.388;-9999
401.945;5060.388;-9999
401.955;5060.388;-9999
401.965;5060.388;-9999
401.975;5060.388;-9999
401.985;5060.388;-9999
401.995;5060.388;-9999
402.005;5060.388;-9999
402.015;5060.388;-9999
402.025;5060.388;0.01496509
402.035;5060.388;1.18307
402.045;5060.388;2.318875
402.055;5060.388;3.108452
402.065;5060.388;3.619075
402.075;5060.388;4.217834
402.085;5060.388;6.008243
402.095;5060.388;12.56654
402.105;5060.388;18.09341
402.115;5060.388;23.50808
402.125;5060.388;29.86298
402.135;5060.388;35.03452
402.145;5060.388;41.2194
402.155;5060.388;44.76634
402.165;5060.388;47.50995
402.175;5060.388;50.58059
402.185;5060.388;59.51486
402.195;5060.388;68.11249
402.205;5060.388;72.27075
402.215;5060.388;75.55571
402.225;5060.388;77.57438
402.235;5060.388;78.19521
402.245;5060.388;78.95114
402.255;5060.388;80.63328
402.265;5060.388;82.7999
402.275;5060.388;86.25469
402.285;5060.388;92.38629
402.295;5060.388;100.3618
402.305;5060.388;103.837
402.315;5060.388;105.6293
402.325;5060.388;106.0895
402.335;5060.388;107.4504
402.345;5060.388;107.8642
402.355;5060.388;108.5078
402.365;5060.388;109.6457
402.375;5060.388;115.3309
402.385;5060.388;120.5539
402.395;5060.388;123.293
402.405;5060.388;124.9576
402.415;5060.388;127.3537
402.425;5060.388;130.4833
402.435;5060.388;134.3391
402.445;5060.388;136.4718
402.455;5060.388;137.8529
402.465;5060.388;139.4064
402.475;5060.388;141.3098
402.485;5060.388;143.5277
402.495;5060.388;145.8338
402.505;5060.388;148.312
402.515;5060.388;150.8952
402.525;5060.388;152.7879
402.535;5060.388;154.6747
402.545;5060.388;156.9903
402.555;5060.388;159.796
402.565;5060.388;162.7392
402.575;5060.388;165.3802
402.585;5060.388;168.155
402.595;5060.388;170.6936
402.605;5060.388;173.0337
399.325;5060.398;-9999
399.335;5060.398;-9999
399.345;5060.398;-9999
399.355;5060.398;-9999
399.365;5060.398;-9999
399.375;5060.398;-9999
399.385;5060.398;-9999
399.395;5060.398;-9999
399.405;5060.398;-9999
399.415;5060.398;-9999
399.425;5060.398;-9999
399.435;5060.398;-9999
399.445;5060.398;-9999
399.455;5060.398;-9999
399.465;5060.398;-9999
399.475;5060.398;-9999
399.485;5060.398;-9999
399.495;5060.398;-9999
399.505;5060.398;-9999
399.515;5060.398;-9999
399.525;5060.398;-9999
399.535;5060.398;-9999
399.545;5060.398;-9999
399.555;5060.398;-9999
399.565;5060.398;-9999
399.575;5060.398;-9999
399.585;5060.398;-9999
399.595;5060.398;-9999
399.605;5060.398;-9999
399.615;5060.398;-9999
399.625;5060.398;-9999
399.635;5060.398;-9999
399.645;5060.398;-9999
399.655;5060.398;-9999
399.665;5060.398;-9999
399.675;5060.398;-9999
399.685;5060.398;-9999
399.695;5060.398;-9999
399.705;5060.398;-9999
399.715;5060.398;-9999
399.725;5060.398;-9999
399.735;5060.398;-9999
399.745;5060.398;-9999
399.755;5060.398;-9999
399.765;5060.398;-9999
399.775;5060.398;-9999
399.785;5060.398;-9999
399.795;5060.398;-9999
399.805;5060.398;-9999
399.815;5060.398;-9999
399.825;5060.398;-9999
399.835;5060.398;-9999
399.845;5060.398;-9999
399.855;5060.398;-9999
399.865;5060.398;-9999
399.875;5060.398;-9999
399.885;5060.398;-9999
399.895;5060.398;-9999
399.905;5060.398;-9999
399.915;5060.398;-9999
399.925;5060.398;-9999
399.935;5060.398;-9999
399.945;5060.398;-9999
399.955;5060.398;-9999
399.965;5060.398;-9999
399.975;5060.398;-9999
399.985;5060.398;-9999
399.995;5060.398;-9999
400.005;5060.398;-9999
400.015;5060.398;-9999
400.025;5060.398;-9999
400.035;5060.398;-9999
400.045;5060.398;-9999
400.055;5060.398;-9999
400.065;5060.398;-9999
400.075;5060.398;-9999
400.085;5060.398;-9999
400.095;5060.398;-9999
400.105;5060.398;-9999
400.115;5060.398;-9999
400.125;5060.398;-9999
400.135;5060.398;-9999
400.145;5060.398;-9999
400.155;5060.398;-9999
400.165;5060.398;-9999
400.175;5060.398;-9999
400.185;5060.398;-9999
400.195;5060.398;-9999
400.205;5060.398;-9999
400.215;5060.398;-9999
400.225;5060.398;-9999
400.235;5060.398;-9999
400.245;5060.398;-9999
400.255;5060.398;-9999
400.265;5060.398;-9999
400.275;5060.398;-9999
400.285;5060.398;-9999
400.295;5060.398;-9999
400.305;5060.398;-9999
400.315;5060.398;-9999
400.325;5060.398;-9999
400.335;5060.398;-9999
400.345;5060.398;-9999
400.355;5060.398;-9999
400.365;5060.398;-9999
400.375;5060.398;-9999
400.385;5060.398;-9999
400.395;5060.398;-9999
400.405;5060.398;-9999
400.415;5060.398;-9999
400.425;5060.398;-9999
400.435;5060.398;-9999
400.445;5060.398;-9999
400.455;5060.398;-9999
400.465;5060.398;-9999
400.475;5060.398;-9999
400.485;5060.398;-9999
400.495;5060.398;-9999
400.505;5060.398;-9999
400.515;5060.398;-9999
400.525;5060.398;-9999
400.535;5060.398;-9999
400.545;5060.398;-9999
400.555;5060.398;-9999
400.565;5060.398;-9999
400.575;5060.398;-9999
400.585;5060.398;-9999
400.595;5060.398;-9999
400.605;5060.398;-9999
400.615;5060.398;-9999
400.625;5060.398;-9999
400.635;5060.398;-9999
400.645;5060.398;-9999
400.655;5060.398;-9999
400.665;5060.398;-9999
400.675;5060.398;-9999
400.685;5060.398;-9999
400.695;5060.398;-9999
400.705;5060.398;-9999
400.715;5060.398;-9999
400.725;5060.398;-9999
400.735;5060.398;-9999
400.745;5060.398;-9999
400.755;5060.398;-9999
400.765;5060.398;-9999
400.775;5060.398;-9999
400.785;5060.398;-9999
400.795;5060.398;-9999
400.805;5060.398;-9999
400.815;5060.398;-9999
400.825;5060.398;-9999
400.835;5060.398;-9999
400.845;5060.398;-9999
400.855;5060.398;-9999
400.865;5060.398;-9999
400.875;5060.398;-9999
400.885;5060.398;-9999
400.895;5060.398;-9999
400.905;5060.398;-9999
400.915;5060.398;-9999
400.925;5060.398;-9999
400.935;5060.398;-9999
400.945;5060.398;-9999
400.955;5060.398;-9999
400.965;5060.398;-9999
400.975;5060.398;-9999
400.985;5060.398;-9999
400.995;5060.398;-9999
401.005;5060.398;-9999
401.015;5060.398;-9999
401.025;5060.398;-9999
401.035;5060.398;-9999
401.045;5060.398;-9999
401.055;5060.398;-9999
401.065;5060.398;-9999
401.075;5060.398;-9999
401.085;5060.398;-9999
401.095;5060.398;-9999
401.105;5060.398;-9999
401.115;5060.398;-9999
401.125;5060.398;-9999
401.135;5060.398;-9999
401.145;5060.398;-9999
401.155;5060.398;-9999
401.165;5060.398;-9999
401.175;5060.398;-9999
401.185;5060.398;-9999
401.195;5060.398;-9999
401.205;5060.398;-9999
401.215;5060.398;-9999
401.225;5060.398;-9999
401.235;5060.398;-9999
401.245;5060.398;-9999
401.255;5060.398;-9999
401.265;5060.398;-9999
401.275;5060.398;-9999
401.285;5060.398;-9999
401.295;5060.398;-9999
401.305;5060.398;-9999
401.315;5060.398;-9999
401.325;5060.398;-9999
401.335;5060.398;-9999
401.345;5060.398;-9999
401.355;5060.398;-9999
401.365;5060.398;-9999
401.375;5060.398;-9999
401.385;5060.398;-9999
401.395;5060.398;-9999
401.405;5060.398;-9999
401.415;5060.398;-9999
401.425;5060.398;-9999
401.435;5060.398;-9999
401.445;5060.398;-9999
401.455;5060.398;-9999
401.465;5060.398;-9999
401.475;5060.398;-9999
401.485;5060.398;-9999
401.495;5060.398;-9999
401.505;5060.398;-9999
401.515;5060.398;-9999
401.525;5060.398;-9999
401.535;5060.398;-9999
401.545;5060.398;-9999
401.555;5060.398;-9999
401.565;5060.398;-9999
401.575;5060.398;-9999
401.585;5060.398;-9999
401.595;5060.398;-9999
401.605;5060.398;-9999
401.615;5060.398;-9999
401.625;5060.398;-9999
401.635;5060.398;-9999
401.645;5060.398;-9999
401.655;5060.398;-9999
401.665;5060.398;-9999
401.675;5060.398;-9999
401.685;5060.398;-9999
401.695;5060.398;-9999
401.705;5060.398;-9999
401.715;5060.398;-9999
401.725;5060.398;-9999
401.735;5060.398;-9999
401.745;5060.398;-9999
401.755;5060.398;-9999
401.765;5060.398;-9999
401.775;5060.398;-9999
401.785;5060.398;-9999
401.795;5060.398;-9999
401.805;5060.398;-9999
401.815;5060.398;-9999
401.825;5060.398;-9999
401.835;5060.398;-9999
401.845;5060.398;-9999
401.855;5060.398;-9999
401.865;5060.398;-9999
401.875;5060.398;-9999
401.885;5060.398;-9999
401.895;5060.398;-9999
401.905;5060.398;-9999
401.915;5060.398;-9999
401.925;5060.398;-9999
401.935;5060.398;-9999
401.945;5060.398;-9999
401.955;5060.398;-9999
401.965;5060.398;-9999
401.975;5060.398;-9999
401.985;5060.398;-9999
401.995;5060.398;-9999
402.005;5060.398;-9999
402.015;5060.398;0.02503566
402.025;5060.398;0.9580185
402.035;5060.398;2.056745
402.045;5060.398;2.812084
402.055;5060.398;3.404041
402.065;5060.398;4.062572
402.075;5060.398;4.865512
402.085;5060.398;10.80275
402.095;5060.398;17.88449
402.105;5060.398;24.72527
402.115;5060.398;30.33075
402.125;5060.398;35.14746
402.135;5060.398;40.75811
402.145;5060.398;44.57691
402.155;5060.398;47.5531
402.165;5060.398;50.9222
402.175;5060.398;57.82256
402.185;5060.398;65.61436
402.195;5060.398;72.07991
402.205;5060.398;75.64352
402.215;5060.398;79.32699
402.225;5060.398;81.34015
402.235;5060.398;81.67406
402.245;5060.398;82.55785
402.255;5060.398;84.78021
402.265;5060.398;86.29736
402.275;5060.398;88.77533
402.285;5060.398;95.73769
402.295;5060.398;102.1086
402.305;5060.398;105.2632
402.315;5060.398;106.8494
402.325;5060.398;107.563
402.335;5060.398;109.037
402.345;5060.398;108.9359
402.355;5060.398;110.185
402.365;5060.398;114.8626
402.375;5060.398;121.7253
402.385;5060.398;124.7807
402.395;5060.398;126.9186
402.405;5060.398;129.2207
402.415;5060.398;132.1472
402.425;5060.398;134.9769
402.435;5060.398;137.4495
402.445;5060.398;139.7141
402.455;5060.398;141.511
402.465;5060.398;143.2435
402.475;5060.398;145.148
402.485;5060.398;147.316
402.495;5060.398;149.4797
402.505;5060.398;152.2238
402.515;5060.398;154.6454
402.525;5060.398;157.065
402.535;5060.398;159.7958
402.545;5060.398;162.03
402.555;5060.398;164.6397
402.565;5060.398;167.3295
402.575;5060.398;170.0655
402.585;5060.398;172.258
402.595;5060.398;174.6896
402.605;5060.398;178.6008
399.325;5060.408;-9999
399.335;5060.408;-9999
399.345;5060.408;-9999
399.355;5060.408;-9999
399.365;5060.408;-9999
399.375;5060.408;-9999
399.385;5060.408;-9999
399.395;5060.408;-9999
399.405;5060.408;-9999
399.415;5060.408;-9999
399.425;5060.408;-9999
399.435;5060.408;-9999
399.445;5060.408;-9999
399.455;5060.408;-9999
399.465;5060.408;-9999
399.475;5060.408;-9999
399.485;5060.408;-9999
399.495;5060.408;-9999
399.505;5060.408;-9999
399.515;5060.408;-9999
399.525;5060.408;-9999
399.535;5060.408;-9999
399.545;5060.408;-9999
399.555;5060.408;-9999
399.565;5060.408;-9999
399.575;5060.408;-9999
399.585;5060.408;-9999
399.595;5060.408;-9999
399.605;5060.408;-9999
399.615;5060.408;-9999
399.625;5060.408;-9999
399.635;5060.408;-9999
399.645;5060.408;-9999
399.655;5060.408;-9999
399.665;5060.408;-9999
399.675;5060.408;-9999
399.685;5060.408;-9999
399.695;5060.408;-9999
399.705;5060.408;-9999
399.715;5060.408;-9999
399.725;5060.408;-9999
399.735;5060.408;-9999
399.745;5060.408;-9999
399.755;5060.408;-9999
399.765;5060.408;-9999
399.775;5060.408;-9999
399.785;5060.408;-9999
399.795;5060.408;-9999
399.805;5060.408;-9999
399.815;5060.408;-9999
399.825;5060.408;-9999
399.835;5060.408;-9999
399.845;5060.408;-9999
399.855;5060.408;-9999
399.865;5060.408;-9999
399.875;5060.408;-9999
399.885;5060.408;-9999
399.895;5060.408;-9999
399.905;5060.408;-9999
399.915;5060.408;-9999
399.925;5060.408;-9999
399.935;5060.408;-9999
399.945;5060.408;-9999
399.955;5060.408;-9999
399.965;5060.408;-9999
399.975;5060.408;-9999
399.985;5060.408;-9999
399.995;5060.408;-9999
400.005;5060.408;-9999
400.015;5060.408;-9999
400.025;5060.408;-9999
400.035;5060.408;-9999
400.045;5060.408;-9999
400.055;5060.408;-9999
400.065;5060.408;-9999
400.075;5060.408;-9999
400.085;5060.408;-9999
400.095;5060.408;-9999
400.105;5060.408;-9999
400.115;5060.408;-9999
400.125;5060.408;-9999
400.135;5060.408;-9999
400.145;5060.408;-9999
400.155;5060.408;-9999
400.165;5060.408;-9999
400.175;5060.408;-9999
400.185;5060.408;-9999
400.195;5060.408;-9999
400.205;5060.408;-9999
400.215;5060.408;-9999
400.225;5060.408;-9999
400.235;5060.408;-9999
400.245;5060.408;-9999
400.255;5060.408;-9999
400.265;5060.408;-9999
400.275;5060.408;-9999
400.285;5060.408;-9999
400.295;5060.408;-9999
400.305;5060.408;-9999
400.315;5060.408;-9999
400.325;5060.408;-9999
400.335;5060.408;-9999
400.345;5060.408;-9999
400.355;5060.408;-9999
400.365;5060.408;-9999
400.375;5060.408;-9999
400.385;5060.408;-9999
400.395;5060.408;-9999
400.405;5060.408;-9999
400.415;5060.408;-9999
400.425;5060.408;-9999
400.435;5060.408;-9999
400.445;5060.408;-9999
400.455;5060.408;-9999
400.465;5060.408;-9999
400.475;5060.408;-9999
400.485;5060.408;-9999
400.495;5060.408;-9999
400.505;5060.408;-9999
400.515;5060.408;-9999
400.525;5060.408;-9999
400.535;5060.408;-9999
400.545;5060.408;-9999
400.555;5060.408;-9999
400.565;5060.408;-9999
400.575;5060.408;-9999
400.585;5060.408;-9999
400.595;5060.408;-9999
400.605;5060.408;-9999
400.615;5060.408;-9999
400.625;5060.408;-9999
400.635;5060.408;-9999
400.645;5060.408;-9999
400.655;5060.408;-9999
400.665;5060.408;-9999
400.675;5060.408;-9999
400.685;5060.408;-9999
400.695;5060.408;-9999
400.705;5060.408;-9999
400.715;5060.408;-9999
400.725;5060.408;-9999
400.735;5060.408;-9999
400.745;5060.408;-9999
400.755;5060.408;-9999
400.765;5060.408;-9999
400.775;5060.408;-9999
400.785;5060.408;-9999
400.795;5060.408;-9999
400.805;5060.408;-9999
400.815;5060.408;-9999
400.825;5060.408;-9999
400.835;5060.408;-9999
400.845;5060.408;-9999
400.855;5060.408;-9999
400.865;5060.408;-9999
400.875;5060.408;-9999
400.885;5060.408;-9999
400.895;5060.408;-9999
400.905;5060.408;-9999
400.915;5060.408;-9999
400.925;5060.408;-9999
400.935;5060.408;-9999
400.945;5060.408;-9999
400.955;5060.408;-9999
