SURF.DAT        2.0             Header structure with coordinate parameters                     
   1
Produced by SMERGE Version: 5.3  Level: 030402                                  
NONE    
    5.144400  270.000000  100    9  293.705536   81  983.410583 9999
    4.115520  220.000000  100    5  294.261108   75 9999.000000 9999
    3.086640  220.000000  100   10  295.372223   73 1018.290466 9999
    4.629960  260.000000  110 9999  297.594452   68 9999.000000 9999
    2.057760  300.000000  999    4  297.594452   71 1006.438110 9999
    1.543320   30.000000  999    2  292.038879   90 9999.000000 9999
    2.572200  180.000000  999    2  295.372223   81 9999.000000 9999
    2.572200  160.000000  999    3  295.372223   82 1010.163147 9999
    3.601080  170.000000  999    5  295.372223   73 1013.210876 9999
    4.115520  250.000000  120    8  295.372223   76 1019.645081 9999
    2.572200   70.000000  999    1  294.261108   81 1007.792664 9999
    2.572200  360.000000  999    0  298.705536   69 1016.597290    0
  88 189   8
    4.629960  290.000000  100    9  295.372223   79  983.749207 9999
    4.115520  200.000000  100    6  295.372223   76 9999.000000 9999
    2.572200  170.000000   95   10  295.372223   82 1018.290466 9999
    4.629960  250.000000  100 9999  299.816650   62 9999.000000 9999
    3.086640  310.000000  100    6  299.816650   65 1007.115356 9999
     .000000     .000000  999    1  294.816650   78 9999.000000 9999
    2.057760  230.000000  999    2  297.594452   69 9999.000000 9999
    3.086640  180.000000  999    4  297.594452   71 1012.194946 9999
    2.057760  130.000000  110    8  298.149994   64 1013.888184 9999
    4.115520  260.000000  110    9  295.372223   79 1019.645081 9999
    2.057760  140.000000  999    1  297.594452   69 1008.131287 9999
    3.601080   10.000000  999    0  300.927765   61 1016.935913    0
  88 189   9
    3.086640  340.000000   85    9  299.261108   62  983.749207 9999
    7.716600  200.000000  100    9  295.372223   73 9999.000000 9999
    3.601080  190.000000  100   10  298.149994   69 1017.951843 9999
    4.115520  260.000000  100 9999  302.594452   56 9999.000000 9999
    4.115520  310.000000  100    8  300.372223   60 1007.115356 9999
     .000000     .000000  999    1  298.705536   59 9999.000000 9999
    1.543320  200.000000  999    2  299.261108   62 9999.000000 9999
     .000000     .000000  999    3  299.261108   62 1010.501770 9999
    2.057760   50.000000  100    8  299.261108   62 1013.549561 9999
    4.115520  220.000000  110    9  297.594452   69 1019.645081 9999
    4.629960  170.000000  999    2  299.816650   58 1007.454041 9999
    4.115520   50.000000  999    0  301.483337   59 1016.935913    0
  88 189  10
    1.543320   60.000000   85    9  300.927765   61  984.087830 9999
    5.658840  220.000000  100    6  298.705536   59 9999.000000 9999
    3.601080  160.000000  100   10  299.816650   63 1018.290466 9999
    4.629960  260.000000  100 9999  302.038879   58 9999.000000 9999
    2.572200  300.000000  999    3  302.038879   55 1006.438110 9999
     .000000     .000000  999    1  302.038879   52 9999.000000 9999
    2.057760  180.000000  999    2  301.483337   56 9999.000000 9999
    3.086640  170.000000  999    2  303.149994   55 1009.485840 9999
    2.572200  180.000000  100    7  300.927765   59 1013.549561 9999
    4.115520  210.000000  110    9  297.594452   69 1019.645081 9999
    4.115520  160.000000   90    6  300.927765   59 1006.776733 9999
    2.057760   60.000000  999    2  302.594452   57 1016.597290    0
  88 189  11
    1.543320   60.000000  999    2  303.149994   53  983.410583 9999
    4.629960  190.000000  100    5  297.594452   68 9999.000000 9999
    4.629960  180.000000  110   10  299.261108   72 1017.613220 9999
    3.601080  190.000000  100 9999  303.149994   54 9999.000000 9999
    2.057760  290.000000  999    2  303.705536   48 1006.099426 9999
     .000000     .000000  999    2  303.705536   49 9999.000000 9999
    2.057760  230.000000  999    2  303.149994   52 9999.000000 9999
    4.115520  220.000000  999    1  305.372223   45 1008.808594 9999
    3.086640  120.000000  100    8  301.483337   57 1013.210876 9999
    4.629960  210.000000  110    8  299.261108   62 1019.645081 9999
    3.601080  180.000000  999    4  302.594452   55 1006.438110 9999
    3.601080  110.000000  999    2  303.149994   53 1016.258667    0
  88 189  12
    2.057760   70.000000  999    3  304.261108   48  983.071960 9999
    5.144400  200.000000  999    3  297.038879   68 9999.000000 9999
    4.629960  170.000000  110   10  299.261108   74 1016.935913 9999
    5.144400  140.000000  100 9999  304.816650   51 9999.000000 9999
    3.601080  270.000000  999    0  304.816650   44 1005.760803 9999
     .000000     .000000  999    2  306.483337   43 9999.000000 9999
    3.601080  200.000000  150    8  304.816650   44 9999.000000 9999
    3.086640  230.000000  999    2  306.483337   38 1008.131287 9999
    3.601080  160.000000  100    8  304.261108   47 1012.533630 9999
    5.144400  200.000000  110    7  300.372223   60 1018.967773 9999
    4.629960  160.000000  999    4  303.705536   46 1006.099426 9999
    4.115520  100.000000  999    3  303.705536   53 1015.581360    0
  88 189  13
    3.601080  240.000000  999    2  305.372223   41  982.394653 9999
    7.202160  200.000000  999    3  297.594452   66 9999.000000 9999
    5.658840  230.000000  100   10  303.149994   53 1016.258667 9999
    6.687720   90.000000   40 9999  301.483337   58 9999.000000 9999
    3.601080  280.000000  999    2  306.483337   40 1005.083557 9999
     .000000     .000000  999    3  307.038879   35 9999.000000 9999
    3.086640  180.000000  999    4  305.372223   43 9999.000000 9999
    2.057760  350.000000  999    3  307.594452   35 1007.454041 9999
    4.115520  180.000000  999    0  305.927765   37 1011.856323 9999
    4.629960  220.000000  999    5  300.927765   59 1018.629150 9999
    4.115520  180.000000  999    4  304.816650   39 1005.422180 9999
    4.115520   90.000000  999    3  302.594452   57 1015.581360    0
  88 189  14
    3.086640  310.000000   90    9  303.705536   43  982.056030 9999
    7.202160  200.000000  999 9999  298.149994   61 9999.000000 9999
    6.173280  160.000000  100    7  302.594452   61 1015.581360 9999
    5.658840   70.000000  250 9999  301.483337   56 9999.000000 9999
    5.144400  270.000000  999    3  307.038879   37 1005.760803 9999
     .000000     .000000  100    5  305.927765   39 9999.000000 9999
    2.057760  170.000000  200    9  305.927765   42 9999.000000 9999
    2.057760  350.000000  999    4  308.149994   35 1006.776733 9999
    5.658840  170.000000  999    0  307.594452   33 1011.179077 9999
    7.202160  220.000000  120    6  302.038879   59 1017.951843 9999
    2.057760  230.000000  999    5  305.927765   38 1005.083557 9999
    6.173280  190.000000  999    3  302.038879   59 1015.242737    0
  88 189  15
    3.086640  290.000000  999    3  305.372223   41  981.717346 9999
    6.687720  230.000000  999    2  299.816650   54 9999.000000 9999
    5.144400  170.000000   90   10  300.927765   67 1015.581360 9999
    7.716600  110.000000  350 9999  300.927765   60 9999.000000 9999
    3.086640  330.000000  100    6  306.483337   40 1004.406250 9999
     .000000     .000000  100    4  306.483337   36 9999.000000 9999
    2.572200  230.000000  200    9  305.927765   43 9999.000000 9999
    3.601080  340.000000  250    7  308.149994   35 1006.776733 9999
    4.115520  200.000000  999    1  307.594452   32 1010.501770 9999
    8.745480  190.000000  120    6  300.927765   59 1017.613220 9999
    2.057760  210.000000  999    5  305.927765   39 1004.744873 9999
    5.144400  150.000000  250    5  301.483337   57 1015.242737    0
  88 189  16
    3.086640  220.000000  999    4  304.261108   42  981.378723 9999
    6.173280  230.000000  999    1  298.705536   55 9999.000000 9999
    4.115520  170.000000  250    6  299.261108   74 1015.581360 9999
    7.716600  120.000000   90 9999  301.483337   56 9999.000000 9999
    3.086640  280.000000  100    8  305.927765   42 1004.067627 9999
     .000000     .000000  999    3  306.483337   39 9999.000000 9999
    2.572200  180.000000  200    9  305.927765   43 9999.000000 9999
    5.658840  320.000000  250    8  305.927765   39 1006.438110 9999
    5.144400  170.000000  250    7  307.038879   35 1010.163147 9999
    8.745480  220.000000  999    4  299.261108   65 1017.274597 9999
    3.086640  160.000000  999    5  307.038879   38 1004.067627 9999
    4.629960  160.000000  250    8  300.927765   56 1015.242737    0
  88 189  17
    3.086640  250.000000  999    4  304.261108   47  980.701477 9999
    7.202160  230.000000  999    1  297.594452   61 9999.000000 9999
    5.144400  230.000000  200    5  300.372223   72 1015.242737 9999
    5.144400  130.000000   90 9999  298.705536   68 9999.000000 9999
    3.086640  300.000000  250    5  305.372223   45 1003.728943 9999
    2.572200  250.000000  999    3  306.483337   40 9999.000000 9999
    2.572200  170.000000  200    9  306.483337   42 9999.000000 9999
    3.601080  320.000000  250    8  304.816650   41 1006.438110 9999
    6.173280  170.000000  250   10  305.372223   45 1009.824463 9999
    8.231040  230.000000  999    4  298.705536   67 1016.935913 9999
    3.086640  170.000000  999    5  307.038879   40 1003.728943 9999
    4.115520  190.000000  160    8  299.261108   62 1014.904114    0
  88 189  18
    2.572200  230.000000  250    6  302.594452   53  980.701477 9999
    7.716600  200.000000  999    1  294.816650   73 9999.000000 9999
    4.115520  230.000000  200    5  299.816650   72 1014.904114 9999
    5.144400  160.000000   90 9999  300.927765   64 9999.000000 9999
    3.086640  340.000000  999    3  305.372223   42 1003.728943 9999
    2.572200  160.000000  200    5  303.705536   58 9999.000000 9999
    1.028880  350.000000  200    8  304.816650   55 9999.000000 9999
    2.572200  290.000000  250    6  304.816650   45 1006.099426 9999
    6.173280  180.000000  250   10  303.149994   55 1009.824463 9999
    6.173280  240.000000  999    3  297.594452   71 1016.597290 9999
    2.572200  210.000000  999    4  305.927765   41 1003.728943 9999
    4.115520  190.000000  250    6  299.261108   62 1014.565430    0
  88 189  19
    3.601080  240.000000  999    5  300.927765   65  980.362793 9999
    7.202160  220.000000  999    3  294.816650   75 9999.000000 9999
    3.601080  190.000000  200    6  298.705536   74 1014.904114 9999
    4.629960  190.000000   90 9999  300.372223   69 9999.000000 9999
    3.601080  130.000000  999    3  302.038879   59 1003.728943 9999
    2.572200  170.000000  200    4  300.372223   87 9999.000000 9999
    2.057760  270.000000  150    8  303.149994   62 9999.000000 9999
    2.572200  270.000000  999    5  302.594452   48 1006.099426 9999
    5.658840  170.000000  250   10  300.927765   59 1010.163147 9999
    5.144400  260.000000  250    8  297.594452   71 1016.258667 9999
    2.057760  280.000000  999    4  303.705536   50 1003.728943 9999
    3.601080  190.000000  170    8  297.038879   74 1014.565430    0
  88 189  20
    5.144400  250.000000  140    8  299.261108   72  980.701477 9999
    5.144400  220.000000  999    4  294.261108   75 9999.000000 9999
    5.144400  170.000000  200    6  294.261108   87 1015.581360 9999
    5.144400  180.000000   90 9999  299.261108   73 9999.000000 9999
    2.057760  120.000000  999    3  299.816650   74 1003.728943 9999
    3.086640  160.000000  200    7  298.705536   71 9999.000000 9999
     .000000     .000000  150    7  298.705536   84 9999.000000 9999
    3.086640  260.000000  999    5  301.483337   49 1006.099426 9999
    4.115520  190.000000  250   10  299.816650   63 1010.163147 9999
    6.173280  250.000000  250    9  297.594452   71 1016.935913 9999
    2.572200  160.000000  100    8  302.038879   59 1003.728943 9999
    3.086640  210.000000  170    7  296.483337   76 1014.565430    0
  88 189  21
    3.601080  260.000000 9999 9999  298.149994   79  981.378723 9999
    6.173280  230.000000  999    1  294.261108   73 9999.000000 9999
    5.144400  200.000000  200    7  294.261108   84 1016.258667 9999
    5.658840  200.000000   90 9999  297.594452   81 9999.000000 9999
    2.057760   50.000000  999    3  298.149994   74 1004.406250 9999
     .000000     .000000  200    5  297.038879   78 9999.000000 9999
     .000000     .000000  200    7  296.483337   87 9999.000000 9999
    2.572200   30.000000  250    7  299.816650   54 1006.099426 9999
    4.115520  160.000000  250   10  298.705536   64 1010.501770 9999
    4.115520  240.000000  110   10  296.483337   76 1016.935913 9999
    2.057760   90.000000  200    5  298.705536   77 1003.728943 9999
    3.086640  220.000000  999    3  296.483337   74 1014.904114    0
  88 189  22
    4.115520  250.000000 9999 9999  297.038879   85  981.378723 9999
    6.173280  230.000000  999    0  294.261108   73 9999.000000 9999
    3.601080  220.000000   80    8  293.705536   84 1016.258667 9999
    6.173280  210.000000   90 9999  296.483337   78 9999.000000 9999
    2.057760   70.000000  999    3  297.594452   76 1004.406250 9999
    2.057760  150.000000  999    4  294.816650   87 9999.000000 9999
    1.543320  230.000000  200    7  295.372223   90 9999.000000 9999
     .000000     .000000  250    8  297.038879   66 1006.099426 9999
    4.115520  170.000000  250   10  297.594452   69 1010.501770 9999
 9999.000000 9999.000000 9999 9999  294.261108 9999 9999.000000 9999
    1.543320   90.000000  999    3  297.038879   85 1004.067627 9999
    1.543320  230.000000  999    1  295.927765   76 1014.565430    0
  88 189  23
    5.144400  240.000000 9999 9999  295.927765   82  981.378723 9999
 9999.000000 9999.000000 9999 9999 9999.000000 9999 9999.000000 9999
    3.601080  180.000000   95    7  294.261108   81 1015.919983 9999
    4.115520  220.000000  250 9999  295.927765   81 9999.000000 9999
    1.543320   80.000000  250    6  297.038879   79 1004.406250 9999
     .000000     .000000  999    4  294.261108   90 9999.000000 9999
     .000000     .000000  999    3  294.261108   90 9999.000000 9999
     .000000     .000000  999    3  294.261108   81 1006.438110 9999
    4.629960  160.000000  250   10  297.038879   69 1010.501770 9999
 9999.000000 9999.000000 9999 9999  293.705536 9999 9999.000000 9999
    1.543320   60.000000  999    3  295.927765   87 1004.067627 9999
    2.057760  180.000000  999    1  295.372223   79 1014.904114    0
  88 190   0
    4.115520  270.000000 9999 9999  294.816650   84  981.378723 9999
 9999.000000 9999.000000 9999 9999 9999.000000 9999 9999.000000 9999
    3.086640  200.000000  130    7  293.149994   90 1015.919983 9999
    4.629960  220.000000  250 9999  295.927765   78 9999.000000 9999
    1.543320   70.000000  100    8  295.927765   82 1004.067627 9999
    2.572200  160.000000  999    3  293.149994   90 9999.000000 9999
     .000000     .000000  999    1  293.149994   93 9999.000000 9999
     .000000     .000000  999    3  295.372223   76 1006.438110 9999
    4.115520  180.000000  999    4  297.038879   69 1010.501770 9999
 9999.000000 9999.000000 9999 9999  293.149994 9999 9999.000000 9999
    2.057760   50.000000  999    0  294.816650   84 1003.728943 9999
    2.572200  190.000000  999    3  293.705536   87 1014.565430    0
  88 190   1
    4.115520  260.000000 9999 9999  293.705536   87  980.701477 9999
 9999.000000 9999.000000 9999 9999 9999.000000 9999 9999.000000 9999
    3.601080  160.000000  130    7  292.594452   93 1015.581360 9999
    4.629960  230.000000  999    5  295.372223   81 9999.000000 9999
     .000000     .000000  999    0  294.816650   90 1004.067627 9999
    1.543320   90.000000  999    3  292.594452   90 9999.000000 9999
     .000000     .000000  999    1  292.594452   93 9999.000000 9999
     .000000     .000000  250    6  293.149994   84 1006.776733 9999
    4.115520  170.000000  999    4  296.483337   69 1010.163147 9999
    3.601080  230.000000  200    7  293.705536   84 1016.597290 9999
    1.543320   90.000000  999    4  294.261108   87 1003.728943 9999
    1.543320  180.000000  999    1  292.594452   90 1013.888184    0
  88 190   2
    4.115520  280.000000 9999 9999  293.705536   90  980.701477 9999
 9999.000000 9999.000000 9999 9999 9999.000000 9999 9999.000000 9999
    3.086640  210.000000  999    4  292.594452   93 1015.242737 9999
    5.658840  200.000000  999    2  294.816650   81 9999.000000 9999
    1.543320   60.000000  999    0  293.149994   90 1004.067627 9999
    2.057760  150.000000  100    9  292.594452   90 9999.000000 9999
     .000000     .000000  999    1  291.483337   93 9999.000000 9999
     .000000     .000000  250    7  294.816650   79 1006.438110 9999
    3.601080  180.000000  180    9  295.927765   71 1010.163147 9999
 9999.000000 9999.000000 9999 9999  293.149994 9999 9999.000000 9999
    1.543320   60.000000  250    8  294.816650   84 1003.728943 9999
    1.543320  340.000000  120    9  292.038879   93 1013.888184    0
  88 190   3
    4.115520  260.000000 9999 9999  294.261108   90  980.701477 9999
 9999.000000 9999.000000 9999 9999 9999.000000 9999 9999.000000 9999
    3.086640  200.000000  999    4  292.594452   93 1015.581360 9999
    5.658840  230.000000  999    0  294.261108   84 9999.000000 9999
    1.543320   30.000000  999    1  293.149994   97 1003.728943 9999
    2.572200  160.000000  999    4  291.483337   93 9999.000000 9999
    2.572200  360.000000  999    1  291.483337   97 9999.000000 9999
     .000000     .000000  250    8  293.149994   87 1006.438110 9999
    3.601080  160.000000  180   10  295.372223   73 1010.163147 9999
 9999.000000 9999.000000 9999 9999  293.149994 9999 9999.000000 9999
    3.601080   50.000000  200   10  295.372223   79 1003.390320 9999
    3.086640  160.000000  999    0  291.483337   93 1013.549561    0
  88 190   4
    4.115520  270.000000 9999 9999  293.705536   90  980.701477 9999
 9999.000000 9999.000000 9999 9999 9999.000000 9999 9999.000000 9999
    3.601080  190.000000  150    6  292.594452   90 1015.242737 9999
    5.658840  230.000000  999    1  294.261108   84 9999.000000 9999
    1.543320  200.000000  999    2  291.483337   97 1003.728943 9999
    2.572200  100.000000  999    5  290.927765   93 9999.000000 9999
     .000000     .000000  999    1  290.927765   96 9999.000000 9999
     .000000     .000000  250    6  293.149994   87 1006.099426 9999
    2.572200  180.000000  180   10  294.261108   79 1010.163147 9999
 9999.000000 9999.000000 9999 9999  293.149994 9999 9999.000000 9999
    2.572200   90.000000   70   10  294.816650   84 1003.728943 9999
    3.086640  150.000000  999    4  291.483337   97 1013.549561    0
  88 190   5
    4.629960  270.000000  999    4  292.594452   90  980.701477 9999
    4.115520  200.000000  999    2  293.705536   84 9999.000000 9999
    2.572200  180.000000  150    6  292.594452   93 1015.581360 9999
    6.173280  230.000000  999    3  294.261108   84 9999.000000 9999
     .000000     .000000  999    2  290.927765   97 1004.067627 9999
    4.115520   30.000000  999    5  290.372223   96 9999.000000 9999
     .000000     .000000  999    1  289.816650   96 9999.000000 9999
     .000000     .000000  999    4  292.594452   90 1006.776733 9999
    3.601080  170.000000  180   10  294.261108   81 1010.501770 9999
    3.601080  230.000000  200    7  293.705536   84 1016.597290 9999
    2.057760  360.000000   70   10  295.372223   79 1003.728943 9999
    2.057760  220.000000  999    3  291.483337   93 1013.888184    0
  88 190   6
    5.658840  280.000000  999    4  294.261108   84  980.701477 9999
    6.687720  210.000000  999 9999  290.927765   96 9999.000000 9999
    3.086640  200.000000  999    4  293.705536   87 1015.581360 9999
    5.144400  240.000000  999    5  295.372223   78 9999.000000 9999
     .000000     .000000  999    2  293.149994   97 1004.406250 9999
     .000000     .000000  100    9  291.483337   97 9999.000000 9999
     .000000     .000000  200    9  291.483337   97 9999.000000 9999
